"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87793";"PALMITINHO";87793;"PALMITINHO";94;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000076541;"PARTIDO ISOLADO";"PDT";"N";80;0;80;1276;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";112;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000090676;"PARTIDO ISOLADO";"PT";"N";568;0;568;4070;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88790";"SÃO LOURENÇO DO SUL";88790;"SÃO LOURENÇO DO SUL";80;13;"Vereador";"Partido isolado";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000078766;"PARTIDO ISOLADO";"PRTB";"N";5;0;5;261;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89001";"ALMIRANTE TAMANDARÉ DO SUL";89001;"ALMIRANTE TAMANDARÉ DO SUL";15;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000051843;"PARTIDO ISOLADO";"MDB";"N";9;0;9;211;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85316";"BAGÉ";85316;"BAGÉ";7;13;"Vereador";"Partido isolado";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000072794;"PARTIDO ISOLADO";"CIDADANIA";"N";6;0;6;47;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89516";"URUGUAIANA";89516;"URUGUAIANA";57;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000056745;"PARTIDO ISOLADO";"PTB";"N";50;0;50;1945;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86843";"ITAPUCA";86843;"ITAPUCA";145;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000096827;"PARTIDO ISOLADO";"PSB";"N";1;0;1;138;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87912";"PELOTAS";87912;"PELOTAS";164;13;"Vereador";"Partido isolado";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000153454;"PARTIDO ISOLADO";"CIDADANIA";"N";29;0;29;1513;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86045";"AMARAL FERRADOR";86045;"AMARAL FERRADOR";19;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000138820;"PARTIDO ISOLADO";"PT";"N";4;0;4;117;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88110";"REDENTORA";88110;"REDENTORA";140;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000073333;"PARTIDO ISOLADO";"PT";"N";17;0;17;691;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88730";"SÃO JOSÉ DO NORTE";88730;"SÃO JOSÉ DO NORTE";130;11;"Prefeito";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000145326;"PARTIDO ISOLADO";"PT";"N";0;0;0;1827;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87858";"PASSO FUNDO";87858;"PASSO FUNDO";128;13;"Vereador";"Partido isolado";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";210000141492;"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";26;0;26;2123;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88560";"NOVA RAMADA";88560;"NOVA RAMADA";23;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000071185;"PARTIDO ISOLADO";"PT";"N";6;0;6;340;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"98213";"TEUTÔNIA";98213;"TEUTÔNIA";125;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000056905;"PARTIDO ISOLADO";"PDT";"N";246;0;246;4893;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";114;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000111514;"PARTIDO ISOLADO";"PSL";"N";75;0;75;2259;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88480";"UNISTALDA";88480;"UNISTALDA";44;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000074889;"PARTIDO ISOLADO";"MDB";"N";31;0;31;596;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87360";"PICADA CAFÉ";87360;"PICADA CAFÉ";129;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000084895;"PARTIDO ISOLADO";"PSDB";"N";6;0;6;295;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85995";"CAXIAS DO SUL";85995;"CAXIAS DO SUL";136;11;"Prefeito";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000073460;"PARTIDO ISOLADO";"PODE";"N";0;0;0;636;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";114;11;"Prefeito";"Partido isolado";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";210000053516;"PARTIDO ISOLADO";"PROS";"N";0;0;0;320;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86118";"CONDOR";86118;"CONDOR";115;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000124987;"SOMOS TODOS CONDOR";"PSDB / PDT / PT / PSB";"N";0;0;0;2090;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";124;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000053495;"PARTIDO ISOLADO";"PDT";"N";105;0;105;1902;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88072";"PUTINGA";88072;"PUTINGA";145;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000096766;"PARTIDO ISOLADO";"PSDB";"N";4;0;4;170;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86681";"DOIS IRMÃOS DAS MISSÕES";86681;"DOIS IRMÃOS DAS MISSÕES";132;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000058789;"PARTIDO ISOLADO";"PP";"N";7;0;7;473;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87149";"MORRO REUTER";87149;"MORRO REUTER";153;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000073559;"PARTIDO ISOLADO";"PP";"N";20;0;20;1191;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88285";"ESPERANÇA DO SUL";88285;"ESPERANÇA DO SUL";86;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000068029;"PARTIDO ISOLADO";"MDB";"N";68;0;68;1838;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85685";"IMBÉ";85685;"IMBÉ";110;13;"Vereador";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000144109;"PARTIDO ISOLADO";"PODE";"N";18;0;18;154;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87785";"SÃO MARTINHO DA SERRA";87785;"SÃO MARTINHO DA SERRA";41;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000133325;"PARTIDO ISOLADO";"PSB";"N";10;0;10;174;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86649";"COXILHA";86649;"COXILHA";33;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000091598;"PARTIDO ISOLADO";"PP";"N";0;0;0;1221;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89346";"PAULO BENTO";89346;"PAULO BENTO";148;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000073141;"PARTIDO ISOLADO";"PP";"N";12;0;12;148;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89419";"TRÊS PASSOS";89419;"TRÊS PASSOS";86;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000098478;"PARTIDO ISOLADO";"PP";"N";0;0;0;989;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87858";"PASSO FUNDO";87858;"PASSO FUNDO";33;13;"Vereador";"Partido isolado";65;"PC do B";"Partido Comunista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";210000153478;"PARTIDO ISOLADO";"PC do B";"N";103;0;103;1163;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85120";"NOVA ESPERANÇA DO SUL";85120;"NOVA ESPERANÇA DO SUL";26;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000076549;"PARTIDO ISOLADO";"MDB";"N";7;0;7;283;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85570";"CACEQUI";85570;"CACEQUI";69;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000125006;"PARTIDO ISOLADO";"MDB";"N";146;0;146;2571;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86118";"CONDOR";86118;"CONDOR";115;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000125363;"PARTIDO ISOLADO";"PP";"N";119;0;119;1456;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88331";"SALVADOR DO SUL";88331;"SALVADOR DO SUL";152;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000057266;"PARTIDO ISOLADO";"MDB";"N";92;0;92;2270;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85189";"HARMONIA";85189;"HARMONIA";11;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000134899;"PARTIDO ISOLADO";"PSB";"N";15;0;15;682;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86347";"BARÃO DO TRIUNFO";86347;"BARÃO DO TRIUNFO";50;11;"Prefeito";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000123970;"Juntos por um Barão melhor para todos!";"PSB / PP / PDT / PL";"N";0;0;0;1537;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86371";"ERECHIM";86371;"ERECHIM";20;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000123340;"PARTIDO ISOLADO";"PDT";"N";136;0;136;1320;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";124;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000080894;"PARTIDO ISOLADO";"MDB";"N";544;0;544;5748;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85391";"BARROS CASSAL";85391;"BARROS CASSAL";54;13;"Vereador";"Partido isolado";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000070295;"PARTIDO ISOLADO";"PSD";"N";22;0;22;879;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88471";"SANTA ROSA";88471;"SANTA ROSA";42;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000124920;"PARTIDO ISOLADO";"PSL";"N";5;0;5;138;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89494";"TUPARENDI";89494;"TUPARENDI";42;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000079521;"PARTIDO ISOLADO";"PT";"N";14;0;14;593;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87530";"MUÇUM";87530;"MUÇUM";67;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000057892;"PARTIDO ISOLADO";"PSDB";"N";47;0;47;816;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85995";"CAXIAS DO SUL";85995;"CAXIAS DO SUL";169;11;"Prefeito";"Coligação";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000062652;"Vamos Abraçar Caxias";"MDB / CIDADANIA / PSB / AVANTE";"N";0;0;0;7467;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";74;11;"Prefeito";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000056946;"UNIDADE TRABALHISTA E POPULAR";"PT / PDT / PC do B";"N";0;0;0;12984;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87262";"NOVO BARREIRO";87262;"NOVO BARREIRO";32;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000133457;"PARTIDO ISOLADO";"PTB";"N";68;0;68;638;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89354";"TRAMANDAÍ";89354;"TRAMANDAÍ";110;13;"Vereador";"Partido isolado";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000099126;"PARTIDO ISOLADO";"PL";"N";10;0;10;41;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88021";"TUPANCI DO SUL";88021;"TUPANCI DO SUL";103;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000087374;"PARTIDO ISOLADO";"PSDB";"N";22;0;22;455;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87947";"SINIMBU";87947;"SINIMBU";40;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000124014;"PARTIDO ISOLADO";"PT";"N";7;0;7;262;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88471";"SANTA ROSA";88471;"SANTA ROSA";42;13;"Vereador";"Partido isolado";65;"PC do B";"Partido Comunista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";210000058778;"PARTIDO ISOLADO";"PC do B";"N";29;0;29;2432;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85898";"CANOAS";85898;"CANOAS";66;13;"Vereador";"Partido isolado";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";210000124630;"PARTIDO ISOLADO";"PV";"N";30;0;30;3137;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88021";"TUPANCI DO SUL";88021;"TUPANCI DO SUL";103;13;"Vereador";"Partido isolado";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000116219;"PARTIDO ISOLADO";"CIDADANIA";"N";1;0;1;153;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88765";"SENADOR SALGADO FILHO";88765;"SENADOR SALGADO FILHO";127;11;"Prefeito";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000059040;"COMPROMISSO COM O POVO";"PDT / PTB / MDB / CIDADANIA";"N";0;0;0;1091;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85995";"CAXIAS DO SUL";85995;"CAXIAS DO SUL";169;11;"Prefeito";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000057851;"CAXIAS PRA FRENTE";"PT / PC do B / PSOL";"N";0;0;0;25167;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86673";"FREDERICO WESTPHALEN";86673;"FREDERICO WESTPHALEN";94;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000143867;"PARTIDO ISOLADO";"PDT";"N";105;0;105;1556;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86240";"ELDORADO DO SUL";86240;"ELDORADO DO SUL";90;13;"Vereador";"Partido isolado";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000135137;"PARTIDO ISOLADO";"PRTB";"N";2;0;2;300;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87670";"NOVA PETRÓPOLIS";87670;"NOVA PETRÓPOLIS";129;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000072820;"PARTIDO ISOLADO";"PSDB";"N";220;0;220;2229;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88870";"SÃO NICOLAU";88870;"SÃO NICOLAU";52;13;"Vereador";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000116988;"PARTIDO ISOLADO";"PODE";"N";17;0;17;212;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89656";"VICENTE DUTRA";89656;"VICENTE DUTRA";94;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000060710;"TRABALHO, RESPEITO, CONFIANÇA PELO POVO!";"PP / PT / PL / PTB";"N";0;0;0;1556;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89354";"TRAMANDAÍ";89354;"TRAMANDAÍ";110;13;"Vereador";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000112422;"PARTIDO ISOLADO";"PODE";"N";25;0;25;82;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89451";"TUCUNDUVA";89451;"TUCUNDUVA";120;11;"Prefeito";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000089895;"PARTIDO ISOLADO";"PSDB";"N";0;0;0;572;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87858";"PASSO FUNDO";87858;"PASSO FUNDO";33;13;"Vereador";"Partido isolado";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";210000141492;"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";19;0;19;2084;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";113;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000114630;"PARTIDO ISOLADO";"PSB";"N";37;0;37;1492;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";158;13;"Vereador";"Partido isolado";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000155126;"PARTIDO ISOLADO";"CIDADANIA";"N";63;0;63;2656;0;0
"30/09/2024";"11:03:29";2020;1;"Eleição Extraordinária";1;629;"Suplementar São Francisco de Assis";"28/04/2024";"M";"RS";"88650";"SÃO FRANCISCO DE ASSIS";88650;"SÃO FRANCISCO DE ASSIS";79;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210001686981;"PARTIDO ISOLADO";"PP";"N";0;0;0;4825;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89630";"VIAMÃO";89630;"VIAMÃO";59;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";210000075610;"PARTIDO ISOLADO";"PSOL";"N";138;0;138;1194;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87211";"JAGUARÃO";87211;"JAGUARÃO";25;11;"Prefeito";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000067121;"Mudança de verdade!";"PSB / CIDADANIA";"N";0;0;0;2317;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86843";"ITAPUCA";86843;"ITAPUCA";145;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000092501;"PARTIDO ISOLADO";"PP";"N";13;0;13;313;0;0
